accessionmethod,accessionyear,accesslevel,century,classification,classificationid,colorcount,colors,commentary,contact,contextualtextcount,copyright,creditline,culture,datebegin,dated,dateend,dateoffirstpageview,dateoflastpageview,department,description,details,dimensions,division,edition,exhibitioncount,groupcount,id,imagecount,imagepermissionlevel,images,labeltext,lastupdate,markscount,mediacount,medium,objectid,objectnumber,people,peoplecount,period,periodid,primaryimageurl,provenance,publicationcount,rank,relatedcount,seeAlso,signed,standardreferencenumber,state,style,technique,techniqueid,title,titlescount,totalpageviews,totaluniquepageviews,url,verificationlevel,verificationleveldescription,worktypes
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-06-19,2013-11-23,Department of Photographs,Objects P1982.367.47-51 are mounted on a single page.,,"image: 14.9 x 11.1 cm (5 7/8 x 4 3/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282268,1,0,"[{'height': 811, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369153', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369153, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413171, 'renditionnumber': 'DDC238450'}]",,2018-11-05T04:08:25-0500,0,0,,282268,P1982.367.47,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233575,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282268', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (snapshot of figures on a porch),2,2,2,https://www.harvardartmuseums.org/collections/object/282268,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-11-23,2015-07-07,Department of Photographs,,,"image: 16 x 22.6 cm (6 5/16 x 8 7/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282271,1,0,"[{'height': 843, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369161', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238458_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369161, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413179, 'renditionnumber': 'DDC238458'}]",,2018-11-05T04:08:25-0500,0,0,,282271,P1982.367.59,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238458_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233587,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282271', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (unidentified western-style building),2,3,2,https://www.harvardartmuseums.org/collections/object/282271,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-11-23,2017-07-04,Department of Photographs,,,"image: 18.9 x 24 cm (7 7/16 x 9 7/16 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282273,1,0,"[{'height': 846, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369163', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238460_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369163, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413181, 'renditionnumber': 'DDC238460'}]",,2018-11-05T04:08:25-0500,0,0,,282273,P1982.367.61,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238460_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233589,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282273', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (interior),2,7,6,https://www.harvardartmuseums.org/collections/object/282273,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-11-23,2015-09-22,Department of Photographs,,,"image: 16 x 21 cm (6 5/16 x 8 1/4 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282280,1,0,"[{'height': 829, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369173', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238470_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369173, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413191, 'renditionnumber': 'DDC238470'}]",,2018-11-05T04:08:25-0500,0,0,,282280,P1982.367.75,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238470_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233603,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282280', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (group of people in front of a house),2,6,4,https://www.harvardartmuseums.org/collections/object/282280,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2015-07-07,2017-08-25,Department of Photographs,Objects P1982.367.76-79 are mounted on a single page.,,"image: 10.5 x 14.8 cm (4 1/8 x 5 13/16 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282321,1,0,"[{'height': 830, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369176', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238473_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369176, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413194, 'renditionnumber': 'DDC238473'}]",,2018-11-05T04:08:26-0500,0,0,,282321,P1982.367.78,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238473_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased from Sotheby Parke Bernet, NY, 1980, Gift to the Fogg Art Museum, 1982. Sotheby's sale May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982
",0,233606,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282321', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (four people on a porch),2,4,2,https://www.harvardartmuseums.org/collections/object/282321,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,,,Department of Photographs,Objects P1982.367.29-34 are mounted on a single page.,,"image: 13.5 x 9.2 cm (5 5/16 x 3 5/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282390,1,0,"[{'height': 835, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369150', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238447_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369150, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413168, 'renditionnumber': 'DDC238447'}]",,2018-11-05T04:08:26-0500,0,0,,282390,P1982.367.33,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238447_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased from Sotheby Parke Bernet, NY, 1980, Gift to the Fogg Art Museum, 1982. Sotheby's sale May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982
",0,233561,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282390', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (man and boy wearing straw hats),2,0,0,https://www.harvardartmuseums.org/collections/object/282390,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-03-29,2013-04-01,Department of Photographs,Objects P1982.367.35-40 are mounted on a single page.,,"image: 9.2 x 13.5 cm (3 5/8 x 5 5/16 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282392,1,0,"[{'height': 808, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369151', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238448_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369151, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413169, 'renditionnumber': 'DDC238448'}]",,2018-11-05T04:08:26-0500,0,0,,282392,P1982.367.39,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238448_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233567,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282392', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (two rickshaws on broad tree lined road),2,2,2,https://www.harvardartmuseums.org/collections/object/282392,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,,,Department of Photographs,,,"image: 20.6 x 25.7 cm (8 1/8 x 10 1/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282413,1,0,"[{'height': 810, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369139', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238436_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369139, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413157, 'renditionnumber': 'DDC238436'}]",,2018-11-05T04:08:26-0500,0,0,,282413,P1982.367.13,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238436_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233541,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282413', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (buildings on the bank of a river),2,0,0,https://www.harvardartmuseums.org/collections/object/282413,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,,,Department of Photographs,Objects P1982.367.47-51 are mounted on a single page.,,"image: 14.7 x 8.9 cm (5 13/16 x 3 1/2 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282633,1,0,"[{'height': 811, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369153', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369153, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413171, 'renditionnumber': 'DDC238450'}]",,2018-11-05T04:08:28-0500,0,0,,282633,P1982.367.51,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233579,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282633', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (unidentified building),2,0,0,https://www.harvardartmuseums.org/collections/object/282633,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2017-07-04,2017-07-04,Department of Photographs,Objects P1982.367.47-51 are mounted on a single page.,,"image: 13.6 x 9.2 cm (5 3/8 x 3 5/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282651,1,0,"[{'height': 811, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369153', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369153, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413171, 'renditionnumber': 'DDC238450'}]",,2018-11-05T04:08:28-0500,0,0,,282651,P1982.367.50,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased from Sotheby Parke Bernet, NY, 1980, Gift to the Fogg Art Museum, 1982. Sotheby's sale May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982
",0,233578,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282651', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (woman kneeling by open box),2,1,1,https://www.harvardartmuseums.org/collections/object/282651,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
